Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,power_voltage_in_volts,power_current_in_amps,Total_power,TP_round,EC
20981,1239,2105,54,37,9999,0,1500,0,3737,5859,2,2,1286,441,2000,1,1,90,90,39,0,90,0,139,0,1440,1584,3465,1731,0,71,45,45,50,38,45,39,71,21,49,0,0,13628,2195,0,2018,71,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.737,1.5,5.6055,5.61,5.58
21981,1239,2105,54,37,9999,0,1481,0,3737,5534,2,2,1171,441,2000,1,1,91,90,42,2,88,0,63,0,1440,1584,3267,1744,0,75,39,47,39,38,47,45,75,30,48,0,0,13628,2195,0,2018,71,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.737,1.481,5.534497000000001,5.53,5.51
22983,1239,2105,54,37,9999,0,1500,0,3737,5986,2,2,1382,441,2000,1,1,90,90,41,0,89,0,56,0,1440,1584,3370,1766,0,64,44,45,31,50,31,44,64,26,49,0,0,13628,2195,0,2018,71,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.737,1.5,5.6055,5.61,5.58
23981,1239,2105,54,37,9999,0,1499,0,3737,5601,2,2,1286,441,2000,1,1,90,90,40,0,89,0,98,0,1440,1584,3285,1748,0,55,36,44,50,38,39,55,52,21,48,0,0,13628,2195,0,2018,71,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.737,1.499,5.601763000000001,5.6,5.58
24982,1239,2105,54,37,9999,0,1500,0,3737,5654,2,2,1478,441,2000,1,1,90,90,39,0,90,0,44,0,1440,1584,3326,1728,0,75,47,39,39,40,42,43,75,22,48,0,0,13628,2195,0,2018,71,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.737,1.5,5.6055,5.61,5.58
25982,1239,2105,54,38,9999,0,1500,0,3733,5659,2,2,1670,441,2000,1,1,90,90,40,0,90,0,28,0,1440,1584,3330,1737,0,60,43,54,43,45,44,39,60,17,48,0,0,13628,2195,0,2018,71,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.733,1.5,5.5995,5.6,5.57
26982,1239,2105,54,38,9999,0,1500,0,3733,5838,2,2,1286,441,2000,1,1,90,90,40,0,90,0,56,0,1440,1584,3324,1736,0,64,45,47,41,17,31,64,52,26,48,0,0,13628,2195,0,2018,71,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.733,1.5,5.5995,5.6,5.57
27982,1239,2105,54,38,9999,0,1500,0,3733,5696,2,2,1286,441,2000,1,1,90,90,39,0,90,0,35,0,1440,1584,3178,1733,0,73,43,39,35,45,42,39,73,34,48,0,0,13628,2195,0,2018,71,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.733,1.5,5.5995,5.6,5.57
28982,1239,2105,54,38,9999,0,1500,0,3733,5718,2,2,1574,441,2000,1,1,90,90,39,0,90,0,108,0,1440,1584,3289,1717,0,60,36,39,39,43,52,36,60,28,48,0,0,13628,2195,0,2018,71,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.733,1.5,5.5995,5.6,5.57
29982,1239,2105,54,38,9999,0,1500,0,3733,6297,2,2,1382,441,2000,1,1,90,90,39,0,90,0,55,0,1440,1584,3313,1723,0,60,60,57,84,66,55,60,39,22,48,0,0,13628,2195,0,2018,71,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.733,1.5,5.5995,5.6,5.57
