Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,power_voltage_in_volts,power_current_in_amps,Total_power,TP_round,EC
34996,2302,769,66,39,9999,0,1413,0,3861,5455,4,3,1478,490,1555,0,0,72,72,33,0,0,0,0,3,1440,1584,3214,874,0,95,35,29,23,27,95,47,57,36,32,0,0,12800,883,0,660,92,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.861,1.413,5.455593,5.46,5.33
35996,2302,769,66,39,9999,0,1449,0,3861,5594,4,3,1478,490,1804,0,0,72,72,32,0,0,0,0,3,1440,1584,3168,894,0,100,36,31,23,36,54,54,100,34,32,0,0,12800,883,0,660,92,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.861,1.449,5.594589000000001,5.59,5.47
36996,2302,769,66,39,9999,0,1408,0,3861,5436,4,3,1478,490,1804,0,0,72,72,32,0,0,0,0,3,1440,1584,3845,892,0,80,38,23,17,17,60,52,80,23,36,0,0,12800,883,0,660,92,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.861,1.408,5.436288,5.44,5.32
37997,2302,769,66,39,9999,0,1429,0,3861,5517,4,3,1478,490,1804,0,0,72,72,31,0,0,0,0,3,1440,1584,3070,879,0,95,27,31,23,23,45,57,95,30,31,0,0,12800,883,0,660,92,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.861,1.429,5.517369,5.52,5.39
38997,2302,769,66,39,9999,0,1440,0,3861,5559,4,3,1478,490,1804,0,0,72,72,31,0,0,0,0,3,1440,1584,3036,895,0,91,33,27,36,29,60,39,91,28,31,0,0,12800,883,0,660,92,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.861,1.44,5.55984,5.56,5.44
40020,1949,1106,66,39,9999,0,1457,0,3861,5625,4,3,1478,490,1804,0,0,73,72,32,0,0,1,0,3,1440,1584,4579,878,0,78,25,36,27,38,78,61,59,23,41,0,0,13256,1234,0,991,94,1086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.861,1.457,5.625477000000001,5.63,5.5
40996,1949,1106,66,39,9999,0,1460,0,3863,5639,4,3,1478,490,2000,0,0,70,72,36,0,3,6,0,3,1440,1584,4924,869,0,85,41,44,52,50,78,70,85,25,45,0,0,13256,1234,0,991,94,1086,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.863,1.46,5.6399799999999995,5.64,5.51
41997,1949,1106,66,39,9999,0,1434,0,3863,5539,4,3,1478,490,1555,0,0,72,72,35,0,0,0,0,3,1440,1584,4239,887,0,73,23,31,35,23,73,50,66,23,39,0,0,13256,1234,0,991,94,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.863,1.434,5.539542,5.54,5.42
42998,1949,1106,66,39,9999,0,1418,0,3863,5477,4,3,1478,490,1555,0,0,72,72,33,0,0,0,0,3,1440,1584,4234,888,0,75,36,26,38,30,50,75,72,38,39,0,0,13256,1234,0,991,94,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.863,1.418,5.477734,5.48,5.36
43997,1949,1106,66,39,9999,0,1444,0,3863,5578,4,3,1478,490,1555,0,0,72,72,33,0,0,0,0,3,1440,1584,4195,894,0,72,25,29,13,30,55,72,71,23,39,0,0,13256,1234,0,991,94,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.863,1.444,5.5781719999999995,5.58,5.45
