Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,power_voltage_in_volts,power_current_in_amps,Total_power,TP_round,EC
30985,2662,659,68,38,9999,0,1064,0,3936,4187,4,4,1478,525,1353,1,1,72,72,45,0,72,0,170,0,1440,1584,1533,1353,325,14,38,31,40,23,5,14,14,19,27,0,0,45180,768,0,541,107,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,100,3.936,1.064,4.1879040000000005,4.19,4.74
31984,2662,659,68,38,9999,0,1089,0,3928,4277,4,4,1478,525,1555,1,1,72,72,45,0,72,0,146,0,1440,1584,1880,1363,325,22,27,23,35,35,14,5,22,27,28,0,0,45180,768,0,541,107,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,100,3.928,1.089,4.277591999999999,4.28,4.85
32984,2662,659,68,38,9999,0,1056,0,3928,4147,4,4,1478,525,1353,1,1,72,72,45,0,72,0,107,0,1440,1584,1558,1349,334,21,31,22,26,40,9,21,14,23,25,0,0,45180,768,0,541,107,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,100,3.928,1.056,4.1479680000000005,4.15,4.7
33984,2662,659,68,38,9999,0,1015,0,3932,3990,4,4,1478,525,1353,1,1,72,72,44,0,72,0,108,0,1440,1584,1203,1339,354,14,23,36,31,23,5,4,14,22,23,0,0,45180,768,0,541,107,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,100,3.932,1.015,3.9909799999999995,3.99,4.52
34985,2662,659,68,38,9999,0,1035,0,3932,4069,4,4,1478,525,1353,1,1,72,72,46,0,72,0,21,0,1440,1584,1267,1334,402,14,26,31,22,27,9,9,14,26,24,0,0,45180,768,0,541,107,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,100,3.932,1.035,4.06962,4.07,4.61
35985,2662,659,68,38,9999,0,1013,0,3932,3983,4,4,1478,525,1353,1,1,72,72,45,0,72,0,56,0,1440,1584,1178,1335,410,14,22,26,45,38,5,9,14,19,24,0,0,45180,768,0,541,107,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,100,3.932,1.013,3.9831159999999994,3.98,4.51
36984,2662,659,68,38,9999,0,1133,0,3932,4454,4,4,1478,525,1353,1,1,72,72,46,0,72,0,2,0,1440,1584,1824,1424,422,22,33,18,30,30,5,17,22,19,29,0,0,45180,768,0,541,107,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,100,3.932,1.133,4.454956,4.45,5.05
37985,2662,659,68,38,9999,0,1116,0,3932,4388,4,4,1478,525,1353,1,1,72,72,45,0,72,0,2,0,1440,1584,1824,1424,422,22,33,18,30,30,5,17,22,19,29,0,0,45180,768,0,541,107,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,100,3.932,1.116,4.3881120000000005,4.39,4.97
38985,2662,659,68,38,9999,0,1094,0,3932,4301,4,4,1478,525,1353,1,1,72,72,46,0,72,0,2,0,1440,1584,1824,1424,422,22,33,18,30,30,5,17,22,19,29,0,0,45180,768,0,541,107,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,100,3.932,1.094,4.301608,4.3,4.87
40016,2175,1209,68,38,9999,0,1138,0,3932,4474,4,4,1478,525,1017,1,1,22,72,46,0,0,72,2,0,1440,1584,4628,1225,404,81,52,52,55,50,68,57,81,26,17,0,0,50857,1328,0,1052,141,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,100,3.932,1.138,4.474615999999999,4.47,5.07
40985,2175,1209,68,38,9999,0,1433,0,3932,5634,4,4,1478,525,2000,1,1,54,72,43,0,52,23,336,0,1440,1584,2053,1332,523,50,60,55,66,69,50,40,50,33,33,0,0,50857,1328,0,1052,141,1193,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,100,3.932,1.433,5.634556,5.63,6.38
41985,2175,1209,68,38,9999,0,1414,0,3932,5559,4,4,1478,525,2000,1,1,67,72,45,0,67,6,180,0,1440,1584,2206,1370,329,59,56,42,52,47,38,36,59,31,31,0,0,50857,1328,0,1052,141,1193,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,100,3.932,1.414,5.559848,5.56,6.3
43006,2175,1209,68,38,9999,0,1170,0,3932,4600,4,4,1478,525,2000,1,1,72,72,44,0,72,0,134,0,1440,1584,1842,645,0,52,31,31,33,35,47,43,52,38,21,0,0,50857,1328,0,1052,141,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.932,1.17,4.60044,4.6,5.21
43988,2175,1209,68,38,9999,0,1500,0,3891,6346,4,4,1478,525,2000,1,1,68,72,45,0,68,4,196,0,1440,1584,5112,695,0,80,39,36,45,47,80,80,68,25,39,0,0,50857,1328,0,1052,141,1193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.891,1.5,5.8365,5.84,6.61
44987,2175,1209,68,38,9999,0,1500,0,3891,6645,4,4,1478,525,2000,1,1,66,72,45,0,65,6,61,0,1440,1584,5784,710,0,91,57,60,63,63,89,91,86,28,48,0,0,50857,1328,0,1052,141,1193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.891,1.5,5.8365,5.84,6.61
45987,2175,1209,68,38,9999,0,1430,0,3891,5564,4,4,1478,525,2000,1,1,71,72,44,0,72,1,46,0,1440,1584,6210,725,0,80,35,36,42,35,76,68,80,15,51,0,0,50857,1328,0,1052,141,1193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.891,1.43,5.56413,5.56,6.3
