Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,power_voltage_in_volts,power_current_in_amps,Total_power,TP_round
20826,1521,1428,84,39,9999,0,1464,0,3997,5851,4,4,1478,490,2000,0,0,72,72,40,0,0,2,0,0,1440,1584,8374,1352,300,45,42,38,50,45,22,15,45,31,72,0,0,13505,1519,0,1324,84,1409,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,100,3.997,1.464,5.851608,5.85
21825,1521,1428,84,39,9999,0,1453,0,3997,5807,4,4,1478,525,2000,0,0,71,72,39,0,0,0,0,0,1440,1584,7636,1289,281,33,38,44,45,39,33,21,30,11,68,0,0,13505,1519,0,1324,84,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,100,3.997,1.453,5.807641,5.81
22826,1521,1428,84,39,9999,0,1500,0,3997,6039,4,3,1478,490,2000,0,0,72,72,39,0,0,1,0,0,1440,1584,8774,1373,295,36,44,42,44,36,36,33,26,19,77,0,0,13505,1519,0,1324,84,1409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,100,3.997,1.5,5.9955,6.0
23827,1521,1428,84,39,9999,0,1500,0,3997,6443,4,4,1478,490,2000,0,0,72,72,40,0,0,0,0,0,1440,1584,9510,1369,294,34,39,47,33,42,19,22,34,22,88,0,0,13505,1519,0,1324,84,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,100,3.997,1.5,5.9955,6.0
24826,1521,1428,84,39,9999,0,1291,0,3997,5160,4,4,1478,525,2000,0,0,73,72,39,0,5,0,0,0,1440,1584,9555,1200,270,28,33,39,35,39,28,28,15,15,79,0,0,13505,1519,0,1324,84,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,100,3.997,1.291,5.160126999999999,5.16
25826,1521,1428,84,39,9999,0,1273,0,3997,5088,4,4,1478,525,2000,0,0,72,72,43,0,0,0,0,0,1440,1584,6311,1163,267,23,19,33,47,31,15,23,21,10,57,0,0,13505,1519,0,1324,84,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,100,3.997,1.273,5.088181,5.09
26826,1521,1428,84,39,9999,0,1359,0,4007,5445,4,3,1478,490,2000,0,0,72,72,38,0,0,0,0,0,1440,1584,7463,1318,299,33,42,41,39,39,10,18,33,11,68,0,0,13505,1519,0,1324,84,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,100,4.007,1.359,5.445512999999999,5.45
27826,1521,1428,84,39,9999,0,1358,0,4007,5441,4,3,1478,490,2000,0,0,72,72,37,0,0,0,0,0,1440,1584,7871,1350,306,39,42,39,47,40,10,33,39,11,58,0,0,13505,1519,0,1324,84,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,100,4.007,1.358,5.4415059999999995,5.44
28826,1521,1428,84,39,9999,0,1274,0,4007,5104,4,3,1478,490,2000,0,0,67,72,37,0,10,11,0,0,1440,1584,774,1239,281,69,41,47,47,31,28,69,27,19,20,0,0,13505,1519,0,1324,84,1409,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,100,4.007,1.274,5.104918,5.1
29827,1521,1428,84,39,9999,0,1094,0,4007,4383,4,3,1478,490,2000,0,0,67,72,31,0,0,0,0,0,1440,1584,812,1234,282,47,42,41,50,33,47,44,44,11,20,0,0,13505,1519,0,1324,84,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,100,4.007,1.094,4.383658,4.38
30826,1521,1428,84,39,9999,0,1104,0,4007,4423,4,3,1478,490,2000,0,0,72,72,29,0,0,0,0,0,1440,1584,936,1233,285,77,39,33,38,36,30,19,77,16,20,0,0,13505,1519,0,1324,84,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,100,4.007,1.104,4.423728,4.42
31829,1521,1428,84,39,9999,0,1035,0,4007,4147,4,3,1478,490,2000,0,0,72,72,31,0,0,0,0,0,1440,1584,936,1233,285,77,39,33,38,36,30,19,77,16,20,0,0,13505,1519,0,1324,84,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,100,4.007,1.035,4.147244999999999,4.15
32827,1521,1428,84,39,9999,0,1070,0,4007,4287,4,3,1478,490,2000,0,0,72,72,29,0,0,1,0,0,1440,1584,901,1252,285,47,50,45,43,40,47,35,22,31,12,0,0,13505,1519,0,1324,84,1409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,100,4.007,1.07,4.28749,4.29
33827,1521,1428,84,39,9999,0,1500,0,4007,6639,4,4,1478,490,2000,0,0,62,72,28,0,27,48,0,0,1440,1584,7855,1400,296,57,42,50,54,33,40,57,42,16,65,0,0,13505,1519,0,1324,84,1409,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,100,4.007,1.5,6.0104999999999995,6.01
34827,1521,1428,84,39,9999,0,1500,0,4007,6102,4,4,1478,525,2000,0,0,43,72,52,0,65,0,0,0,1440,1584,6899,1012,0,35,38,23,36,22,31,14,35,28,65,0,0,13505,1519,0,1324,84,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.007,1.5,6.0104999999999995,6.01
35827,1521,1428,84,39,9999,0,1500,0,4007,6331,4,4,1478,525,2000,0,0,72,72,56,0,6,0,0,0,1440,1584,7778,1009,0,31,38,26,36,27,28,15,31,30,65,0,0,13505,1519,0,1324,84,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.007,1.5,6.0104999999999995,6.01
36828,1521,1428,84,39,9999,0,1500,0,3987,6004,4,4,1478,525,2000,0,0,72,72,45,0,2,1,0,0,1440,1584,8665,1040,0,31,51,36,31,36,14,25,31,31,71,0,0,13505,1519,0,1324,84,1409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.987,1.5,5.9805,5.98
37828,1521,1428,84,39,9999,0,1500,0,3987,6076,4,3,1478,490,2000,0,0,72,72,46,0,0,0,0,0,1440,1584,8994,1033,0,30,38,36,34,30,27,30,17,19,73,0,0,13505,1519,0,1324,84,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.987,1.5,5.9805,5.98
38827,1521,1428,84,39,9999,0,1499,0,3987,5976,4,3,1478,490,2000,0,0,72,72,46,0,0,0,0,0,1440,1584,8621,1023,0,33,33,30,22,36,25,23,33,19,71,0,0,13505,1519,0,1324,84,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.987,1.499,5.976513000000001,5.98
39872,1345,2040,84,39,9999,0,1443,0,3987,5753,4,3,1478,490,2000,0,0,72,72,45,0,0,0,0,0,1440,1584,7787,1024,0,33,43,30,43,16,26,27,33,23,65,0,0,13892,2132,0,1936,83,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.987,1.443,5.753241,5.75
40827,1345,2040,84,39,9999,0,1178,0,3987,4696,4,3,1478,490,2000,0,0,72,72,44,0,0,0,0,0,1440,1584,11126,1223,303,90,52,47,44,44,0,0,90,28,14,0,0,13892,2132,0,1936,83,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,100,3.987,1.178,4.696686,4.7
41827,1345,2040,84,39,9999,0,1289,0,3987,5139,4,3,1478,490,2000,0,0,26,72,42,0,15,60,0,0,1440,1584,4586,1428,298,60,38,47,42,50,36,60,30,27,25,0,0,13892,2132,0,1936,83,2020,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,100,3.987,1.289,5.139243,5.14
42828,1345,2040,84,39,9999,0,1294,0,3987,5159,4,3,1478,490,2000,0,0,29,72,53,0,91,15,0,0,1440,1584,1549,1422,294,31,39,36,36,56,27,31,21,28,43,0,0,13892,2132,0,1936,83,2020,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,100,3.987,1.294,5.159178000000001,5.16
43828,1345,2040,84,39,9999,0,1323,0,3987,5274,4,3,1478,490,2000,0,0,68,72,54,0,63,0,0,0,1440,1584,4193,1398,302,31,52,56,50,44,31,30,27,34,45,0,0,13892,2132,0,1936,83,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,100,3.987,1.323,5.274801,5.27
44828,1345,2040,84,39,9999,0,1332,0,3987,5310,4,3,1478,490,2000,0,0,71,72,39,0,0,0,0,0,1440,1584,4369,1396,296,34,42,35,38,51,30,34,23,15,46,0,0,13892,2132,0,1936,83,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,100,3.987,1.332,5.310684,5.31
45828,1345,2040,84,39,9999,0,1175,0,3987,4684,4,3,1478,490,2000,0,0,72,72,34,0,0,0,0,0,1440,1584,4546,1410,289,34,45,39,31,31,34,19,23,11,46,0,0,13892,2132,0,1936,83,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,100,3.987,1.175,4.684725,4.68
46828,1345,2040,84,39,9999,0,1325,0,4013,5317,4,3,1478,490,2000,0,0,72,72,34,0,0,49,0,0,1440,1584,8980,1275,282,78,52,60,47,54,48,21,78,57,16,0,0,13892,2132,0,1936,83,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,100,4.013,1.325,5.317225,5.32
