Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,power_voltage_in_volts,power_current_in_amps,Total_power,TP_round
20975,1855,1272,89,35,9999,0,1355,0,4086,5536,4,4,710,525,2000,1,1,72,72,51,0,73,0,94,4,1440,1584,4410,1284,0,52,30,33,28,27,30,42,52,15,43,0,0,51286,1394,0,1088,168,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.086,1.355,5.53653,5.54
21975,1855,1272,89,35,9999,0,1470,0,4086,6006,4,4,1382,525,1555,1,1,70,72,46,0,71,2,64,4,1440,1584,5195,1470,302,54,36,29,29,33,27,36,54,22,49,0,0,51286,1394,0,1088,168,1257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,100,4.086,1.47,6.00642,6.01
22975,1855,1272,88,35,9999,0,1500,0,4067,6263,4,4,1382,525,1555,1,1,73,72,45,0,73,0,40,4,1440,1584,4973,1474,289,50,45,44,33,44,47,33,50,23,50,0,0,51286,1394,0,1088,168,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,100,4.067,1.5,6.1005,6.1
23975,1855,1272,88,35,9999,0,1477,0,4067,6006,4,4,940,525,1555,1,1,73,72,45,0,73,1,40,4,1440,1584,5005,1468,289,59,27,38,33,31,26,35,59,19,51,0,0,51286,1394,0,1088,168,1257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,100,4.067,1.477,6.006959000000001,6.01
24975,1855,1272,88,35,9999,0,1473,0,4071,5996,4,4,1574,525,1804,1,1,72,72,46,0,73,0,78,4,1440,1584,4353,1452,279,47,29,29,35,38,26,29,47,31,46,0,0,51286,1394,0,1088,168,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,100,4.071,1.473,5.996583,6.0
25976,1855,1272,88,35,9999,0,1478,0,4071,6016,4,4,1056,525,2000,1,1,73,72,44,0,73,0,268,4,1440,1584,4770,1471,281,57,31,29,31,38,22,43,57,14,50,0,0,51286,1394,0,1088,168,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,100,4.071,1.478,6.016938,6.02
26975,1855,1272,88,35,9999,0,1408,0,4071,5731,4,4,940,525,2000,1,1,72,72,45,0,72,0,44,4,1440,1584,4410,1323,207,52,23,12,26,12,38,52,33,10,42,0,0,51286,1394,0,1088,168,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,100,4.071,1.408,5.731967999999999,5.73
27976,1855,1272,88,35,9999,0,1471,0,4071,5988,4,4,1382,525,2000,1,1,73,72,46,0,72,0,98,4,1440,1584,4776,1028,283,47,18,27,17,11,12,35,47,28,46,0,0,51286,1394,0,1088,168,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,100,4.071,1.471,5.988441,5.99
28976,1855,1272,88,35,9999,0,1453,0,4071,5915,4,4,1286,525,2000,1,1,72,72,49,0,73,0,65,4,1440,1584,4737,1454,274,42,39,33,31,31,31,31,42,19,49,0,0,51286,1394,0,1088,168,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,100,4.071,1.453,5.915163,5.92
29975,1855,1272,88,35,9999,0,1424,0,4072,5798,4,4,1382,525,2000,1,1,73,72,46,0,72,0,15,4,1440,1584,4634,966,0,54,22,31,16,25,26,23,54,25,43,0,0,51286,1394,0,1088,168,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.072,1.424,5.798528,5.8
