Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,power_voltage_in_volts,power_current_in_amps,Total_power,TP_round
35979,1826,1059,99,26,9999,0,1500,0,4213,6580,4,4,1478,525,1555,0,0,56,72,48,4,14,18,0,0,1440,1584,8617,1403,302,39,45,40,36,45,33,39,38,14,81,0,0,12361,1144,0,975,70,1046,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,100,4.213,1.5,6.3195,6.32
36979,1826,1059,99,26,9999,0,1500,0,4213,6391,4,4,1478,525,1555,0,0,72,72,44,0,0,0,0,0,1440,1584,9195,1404,299,42,42,38,38,39,31,35,42,10,80,0,0,12361,1144,0,975,70,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,100,4.213,1.5,6.3195,6.32
37979,1826,1059,99,26,9999,0,1500,0,4213,6547,4,4,1478,525,2000,0,0,72,72,43,0,0,0,0,0,1440,1584,9491,1389,302,42,45,47,36,40,36,27,42,14,82,0,0,12361,1144,0,975,70,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,100,4.213,1.5,6.3195,6.32
38979,1826,1059,98,26,9999,0,1500,0,4198,6498,4,4,1478,525,2000,0,0,72,72,43,0,0,0,0,0,1440,1584,9531,1412,307,40,35,38,38,38,36,26,40,5,83,0,0,12361,1144,0,975,70,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,100,4.198,1.5,6.297000000000001,6.3
40025,1591,1645,98,26,9999,0,1371,0,4198,5755,4,4,1478,525,2000,0,0,72,72,43,0,0,0,0,0,1440,1584,7198,1329,302,56,35,33,39,28,33,26,56,19,69,0,0,12853,1728,0,1577,53,1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,100,4.198,1.371,5.755458000000001,5.76
40980,1591,1645,98,26,9999,0,1489,0,4198,6250,4,4,1670,525,2000,0,0,72,72,40,1,0,0,0,0,1440,1584,9229,1336,301,55,44,47,47,50,55,35,47,14,78,0,0,12853,1728,0,1577,53,1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,100,4.198,1.489,6.250822000000001,6.25
41981,1591,1645,98,26,9999,0,1401,0,4209,5896,4,4,1478,525,2000,0,0,72,72,40,0,0,0,0,0,1440,1584,8463,1344,300,45,50,27,39,39,40,11,45,18,78,0,0,12853,1728,0,1577,53,1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,100,4.209,1.401,5.896808999999999,5.9
42980,1591,1645,98,26,9999,0,1423,0,4209,5989,4,4,1478,525,1555,0,0,72,72,40,1,0,0,0,0,1440,1584,9048,1323,284,40,45,39,48,40,30,35,40,26,79,0,0,12853,1728,0,1577,53,1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,100,4.209,1.423,5.989407,5.99
43980,1591,1645,98,26,9999,0,1500,0,4209,6347,4,4,1478,525,1555,0,0,72,72,38,0,0,0,0,0,1440,1584,8855,1337,288,48,42,31,36,43,29,48,38,18,79,0,0,12853,1728,0,1577,53,1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,100,4.209,1.5,6.3134999999999994,6.31
44980,1591,1645,98,26,9999,0,1464,0,4209,6161,4,4,1478,525,1555,0,0,72,72,39,0,0,0,0,0,1440,1584,9573,1363,301,43,43,42,42,40,25,30,43,14,83,0,0,12853,1728,0,1577,53,1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,100,4.209,1.464,6.161975999999999,6.16
